ticker,date,direction,confidence,entry_price,stop_price,tp1,tp2,spread_cost_pct,slippage_pct,outcome,exit_price,r_multiple,hold_bars,set
WMT,2024-08-29,BUY,25.8,75.4535,73.4783,77.9002,80.4269,0.03,0.05,TP1_HIT,77.9002,1.2388,9,train
WMT,2024-09-09,BUY,25.9,76.3517,74.9334,78.0773,79.8738,0.03,0.05,TP1_HIT,78.0773,1.2167,3,train
WMT,2024-09-16,BUY,25.9,78.7306,77.9413,81.4772,83.4977,0.03,0.05,STOP_HIT,77.9413,-1.0,1,train
WMT,2024-09-25,BUY,25.7,79.9941,78.4095,82.7862,85.2872,0.03,0.05,STOP_HIT,78.4095,-1.0,1,train
WMT,2024-10-02,BUY,25.7,79.2636,77.4559,81.8253,84.322,0.03,0.05,TP1_HIT,81.8253,1.417,15,train
WMT,2024-10-10,BUY,25.6,78.6714,76.867,80.7234,82.9271,0.03,0.05,TP1_HIT,80.7234,1.1372,8,train
WMT,2024-10-17,BUY,26.0,79.8263,78.2224,81.8619,83.9416,0.03,0.05,TP1_HIT,81.8619,1.2692,4,train
WMT,2024-10-24,BUY,26.0,82.1262,80.325,84.0064,86.1101,0.03,0.05,STOP_HIT,80.325,-1.0,4,train
WMT,2024-10-31,BUY,26.1,81.4242,79.3334,82.82,84.8123,0.03,0.0,TP1_HIT,82.82,0.6676,4,train
WMT,2024-11-07,BUY,25.8,83.1923,80.9464,85.042,87.3824,0.03,0.05,TP1_HIT,85.042,0.8236,8,train
WMT,2024-11-14,BUY,25.8,83.439,81.4279,85.8268,88.3405,0.03,0.05,TP1_HIT,85.8268,1.1873,3,train
WMT,2024-11-21,BUY,25.8,88.2561,84.7976,90.3554,93.5313,0.03,0.05,TP1_HIT,90.3554,0.607,3,train
WMT,2024-11-29,BUY,25.7,91.6221,88.8196,94.4514,97.6696,0.03,0.05,TP1_HIT,94.4514,1.0096,5,train
WMT,2024-12-06,BUY,25.8,94.4254,91.9662,97.6202,100.8511,0.03,0.05,STOP_HIT,91.9395,-1.0109,10,train
WMT,2024-12-13,BUY,25.7,93.3612,91.0217,96.0232,98.8811,0.03,0.0,STOP_HIT,91.0217,-1.0,5,train
WMT,2024-12-20,BUY,25.6,90.474,88.8415,94.2941,97.4099,0.03,0.0,STOP_HIT,88.8415,-1.0,1,train
WMT,2024-12-30,BUY,25.4,89.5544,86.9369,92.9817,96.4358,0.03,0.0,TP1_HIT,92.9817,1.3094,13,train
WMT,2025-01-08,BUY,25.4,91.4986,88.2704,94.0407,97.3381,0.03,0.05,TP1_HIT,94.0407,0.7875,11,train
WMT,2025-01-16,BUY,25.3,91.0376,88.2136,92.9633,95.6774,0.03,0.0,TP1_HIT,92.9633,0.6819,2,train
WMT,2025-01-24,BUY,25.5,94.872,91.4145,96.6757,99.6822,0.03,0.05,TP1_HIT,96.6757,0.5217,2,train
WMT,2025-01-31,BUY,25.4,95.7327,94.7584,100.0592,103.0882,0.03,0.05,TP1_HIT,100.0592,4.4408,3,train
WMT,2025-02-07,BUY,25.4,100.8572,97.4185,103.4088,106.8318,0.03,0.05,TP1_HIT,103.4088,0.742,4,train
WMT,2025-02-14,BUY,25.4,102.6082,100.4235,106.0678,109.2931,0.03,0.05,STOP_HIT,97.643,-2.2727,3,train
WMT,2025-03-10,SELL,24.1,86.2163,91.5063,80.5464,74.2836,0.03,0.05,TP1_HIT,80.5464,1.0718,20,train
WMT,2025-03-18,SELL,26.3,84.9352,88.5489,79.3461,74.0873,0.03,0.0,STOP_HIT,88.5489,-1.0,11,train
WMT,2025-03-31,SELL,21.2,86.744,90.0221,83.0121,79.0064,0.03,0.0,TP1_HIT,83.0121,1.1384,4,train
WMT,2025-04-07,SELL,35.9,85.0268,86.7654,78.1958,73.2989,0.03,0.05,STOP_HIT,86.7654,-1.0,2,train
WMT,2025-04-14,SELL,24.5,93.9578,99.2578,86.7488,79.6008,0.03,0.0,EXPIRED,95.2665,-0.2469,20,train
WMT,2025-04-29,SELL,34.4,95.0676,99.8023,89.0526,82.91,0.03,0.0,EXPIRED,96.6178,-0.3274,20,train
WMT,2025-05-16,BUY,20.4,96.1084,94.6477,101.5629,105.5145,0.03,0.05,STOP_HIT,94.6477,-1.0,5,val
WMT,2025-05-23,BUY,21.9,96.7064,92.7224,99.725,103.7264,0.03,0.0,TP1_HIT,99.725,0.7577,6,val
WMT,2025-06-02,BUY,22.0,99.012,96.072,103.211,107.2905,0.03,0.05,STOP_HIT,96.072,-1.0,6,val
WMT,2025-06-09,BUY,22.1,96.6965,94.4492,99.996,103.1656,0.03,0.0,STOP_HIT,94.2828,-1.0741,3,val
WMT,2025-06-16,BUY,22.3,93.3768,91.2371,96.9528,100.2189,0.03,0.0,TP1_HIT,96.9528,1.6712,4,val
WMT,2025-06-27,BUY,20.6,96.6368,94.2491,99.8456,103.0435,0.03,0.0,STOP_HIT,94.2491,-1.0,8,val
WMT,2025-07-16,SELL,19.0,94.4433,96.831,91.488,88.4348,0.03,0.0,STOP_HIT,96.831,-1.0,7,val
WMT,2025-08-07,BUY,18.3,102.7907,100.0904,105.6198,108.7794,0.03,0.05,STOP_HIT,100.0904,-1.0,5,val
WMT,2025-09-16,BUY,21.1,103.3896,100.7948,105.9362,108.8742,0.03,0.05,STOP_HIT,100.7948,-1.0,11,val
WMT,2025-09-23,BUY,24.6,102.6506,99.5004,105.5705,109.0392,0.03,0.0,STOP_HIT,99.5004,-1.0,7,val
WMT,2025-09-30,BUY,24.8,102.2234,100.3999,105.626,108.6124,0.03,0.05,STOP_HIT,100.3999,-1.0,1,val
WMT,2025-10-14,BUY,25.1,106.9678,103.7775,110.7664,114.7601,0.03,0.05,STOP_HIT,103.7775,-1.0,9,val
WMT,2025-10-24,BUY,18.3,105.9381,102.2659,110.3652,114.9934,0.03,0.0,STOP_HIT,102.2659,-1.0,3,val
WMT,2025-11-04,BUY,19.5,101.4061,99.1202,105.4966,109.1402,0.03,0.05,STOP_HIT,99.1202,-1.0,8,val
WMT,2025-11-28,BUY,24.5,110.1474,106.3139,115.0532,120.047,0.03,0.05,TP1_HIT,115.0532,1.2797,5,val
WMT,2025-12-05,BUY,24.5,114.194,110.8685,119.67,124.6994,0.03,0.05,STOP_HIT,110.8685,-1.0,12,val
WMT,2025-12-12,BUY,24.3,116.7839,112.9275,121.1723,125.8835,0.03,0.05,STOP_HIT,112.9275,-1.0,6,val
WMT,2025-12-19,BUY,24.4,113.8106,110.8978,118.4298,122.7339,0.03,0.0,STOP_HIT,110.8978,-1.0,2,val
WMT,2026-01-07,BUY,24.8,111.0954,110.0919,115.6854,118.8817,0.03,0.0,STOP_HIT,110.0919,-1.0,1,val
WMT,2026-01-14,BUY,24.6,119.8301,116.6292,124.0141,128.234,0.03,0.05,STOP_HIT,116.6292,-1.0,8,val
WMT,2026-01-22,BUY,24.4,117.9634,113.3652,123.22,128.8513,0.03,0.0,TP1_HIT,123.22,1.1432,7,val
WMT,2026-01-30,BUY,24.4,119.3507,115.1494,123.8914,128.8869,0.03,0.05,TP1_HIT,123.8914,1.0808,1,val
WMT,2026-02-06,BUY,24.4,131.2558,126.6675,136.5697,142.2281,0.03,0.05,STOP_HIT,126.6675,-1.0,2,val
WMT,2026-02-13,BUY,24.2,132.9436,128.6631,140.2194,146.823,0.03,0.05,STOP_HIT,128.6631,-1.0,1,val
WMT,2026-02-23,BUY,23.7,125.6798,119.5635,133.5374,141.5224,0.03,0.0,STOP_HIT,119.5635,-1.0,18,val
WMT,2026-03-02,BUY,23.7,126.3619,121.2743,134.2602,141.6807,0.03,0.05,STOP_HIT,121.2743,-1.0,13,val
WMT,2026-03-09,BUY,23.6,123.9928,119.1444,130.6732,137.2612,0.03,0.0,STOP_HIT,119.1444,-1.0,8,val
