ticker,date,direction,confidence,entry_price,stop_price,tp1,tp2,spread_cost_pct,slippage_pct,outcome,exit_price,r_multiple,hold_bars,set
QQQ,2022-11-08,SELL,35.7,262.033,274.5738,249.4381,235.0748,0.01,0.0,STOP_HIT,274.5738,-1.0,2,train
QQQ,2022-11-16,SELL,24.0,274.7349,290.9993,263.8474,248.332,0.01,0.05,EXPIRED,270.9948,0.23,20,train
QQQ,2024-09-11,SELL,18.6,464.2494,478.3624,445.4709,426.6758,0.01,0.0,STOP_HIT,478.3624,-1.0,6,train
QQQ,2024-09-18,SELL,27.8,477.8392,480.0448,449.7465,432.4332,0.01,0.05,STOP_HIT,480.0448,-1.0,1,train
QQQ,2025-04-11,SELL,37.0,462.1764,483.9336,409.9144,367.6177,0.01,0.0,STOP_HIT,483.9336,-1.0,13,train
QQQ,2025-04-28,SELL,37.3,467.8584,497.6408,433.459,396.7837,0.01,0.0,STOP_HIT,504.5478,-1.2319,10,train
QQQ,2025-05-05,SELL,31.4,477.2022,500.5898,460.9218,438.2543,0.01,0.0,STOP_HIT,504.5478,-1.1692,5,val
QQQ,2026-04-01,SELL,22.6,573.9126,600.9985,562.0587,539.8074,0.01,0.0,STOP_HIT,608.71,-1.2847,4,val
IWM,2021-09-10,SELL,19.6,210.1141,213.3798,202.5598,196.3769,0.01,0.05,TP1_HIT,202.5598,2.3133,6,train
IWM,2022-02-10,SELL,22.5,192.9631,201.8378,180.7107,168.638,0.01,0.0,TP1_HIT,180.7107,1.3806,9,train
IWM,2022-02-17,SELL,35.7,190.4806,197.7688,181.1832,171.7056,0.01,0.0,TP1_HIT,181.1832,1.2757,4,train
IWM,2022-02-28,SELL,23.5,192.025,200.3352,182.4489,172.2282,0.01,0.0,TP1_HIT,182.4489,1.1523,10,train
IWM,2022-03-22,SELL,20.0,195.3319,203.5023,187.4686,178.3065,0.01,0.0,TP1_HIT,187.4686,0.9624,12,train
IWM,2022-05-26,SELL,35.7,174.4591,181.9672,162.1848,150.8806,0.01,0.0,TP1_HIT,162.1848,1.6348,11,train
IWM,2022-06-03,SELL,35.8,179.7092,184.5468,168.3605,159.1112,0.01,0.0,TP1_HIT,168.3605,2.3459,6,train
IWM,2022-06-27,SELL,36.0,168.4174,174.4773,157.7337,148.1659,0.01,0.0,EXPIRED,170.7191,-0.3798,20,train
IWM,2022-07-05,SELL,36.1,164.153,171.3426,155.4493,146.3674,0.01,0.0,STOP_HIT,171.3426,-1.0,11,train
IWM,2022-07-12,SELL,32.5,160.9312,169.2135,155.267,147.2976,0.01,0.05,STOP_HIT,169.2135,-1.0,5,train
IWM,2022-10-17,SELL,34.9,168.2648,172.5915,154.2069,143.7014,0.01,0.0,STOP_HIT,172.5915,-1.0,7,train
IWM,2022-10-25,SELL,35.1,171.4128,177.8279,160.7112,150.9303,0.01,0.0,STOP_HIT,177.8279,-1.0,13,train
IWM,2022-11-01,SELL,18.2,174.9434,182.7053,166.2872,156.9054,0.01,0.0,EXPIRED,179.2957,-0.5607,20,train
IWM,2022-11-09,SELL,21.9,173.9092,173.2029,158.9737,150.8427,0.01,0.05,STOP_HIT,174.0136,-0.1478,1,train
IWM,2023-04-13,SELL,34.3,172.0479,176.2341,166.1464,160.382,0.01,0.0,TP1_HIT,166.1464,1.4098,9,train
IWM,2023-05-09,SELL,32.0,169.7615,171.8894,161.4929,155.5521,0.01,0.0,STOP_HIT,172.2388,-1.1642,8,train
IWM,2023-10-17,SELL,33.0,168.7755,174.8745,163.6542,157.2426,0.01,0.0,TP1_HIT,163.6542,0.8397,3,train
IWM,2023-11-07,SELL,33.1,166.8898,171.4653,160.8282,154.7499,0.01,0.0,STOP_HIT,171.4653,-1.0,5,train
IWM,2023-11-16,SELL,18.3,172.4788,176.3639,163.7779,156.5858,0.01,0.0,STOP_HIT,176.3639,-1.0,8,train
IWM,2025-02-07,SELL,28.0,224.3076,228.3653,216.0559,209.022,0.01,0.05,TP1_HIT,216.0559,2.0335,9,train
IWM,2025-02-18,SELL,24.0,222.4852,229.2213,217.7016,211.1189,0.01,0.0,TP1_HIT,217.7016,0.7101,3,train
IWM,2025-03-25,SELL,19.7,205.7223,211.9317,196.8908,188.2961,0.01,0.0,TP1_HIT,196.8908,1.4223,4,train
IWM,2025-04-23,SELL,37.1,188.7073,202.2444,169.5246,150.8275,0.01,0.0,STOP_HIT,206.6134,-1.3227,13,train
IWM,2025-04-30,SELL,37.2,193.6041,200.564,182.4072,172.0318,0.01,0.0,STOP_HIT,200.564,-1.0,6,train
IWM,2025-05-07,SELL,37.1,197.5216,201.6137,186.9171,178.5191,0.01,0.05,STOP_HIT,206.6134,-2.2218,3,val
IWM,2026-04-06,SELL,21.7,251.1849,261.1159,240.6854,229.0109,0.01,0.0,STOP_HIT,261.52,-1.0407,2,val
DIA,2022-03-15,SELL,33.1,315.1126,322.197,299.2364,286.1161,0.01,0.0,STOP_HIT,322.197,-1.0,3,train
DIA,2022-03-23,SELL,22.1,320.5927,328.1464,308.6238,297.468,0.01,0.05,STOP_HIT,328.3931,-1.0327,4,train
DIA,2022-06-03,SELL,22.2,309.4363,316.6938,295.3129,283.0953,0.01,0.05,TP1_HIT,295.3129,1.9461,5,train
DIA,2022-06-27,SELL,34.1,295.7177,303.4975,281.8322,269.4521,0.01,0.0,EXPIRED,297.3128,-0.205,20,train
DIA,2022-07-05,SELL,34.2,289.9578,298.8166,277.9186,265.9768,0.01,0.05,STOP_HIT,298.8166,-1.0,11,train
