ticker,date,direction,confidence,entry_price,stop_price,tp1,tp2,spread_cost_pct,slippage_pct,outcome,exit_price,r_multiple,hold_bars,set
QQQ,2023-12-13,BUY,26.2,399.2837,391.1545,406.7131,415.6037,0.01,0.05,TP1_HIT,406.7131,0.9139,9,train
QQQ,2023-12-21,BUY,26.3,404.0527,395.273,412.3599,422.1239,0.01,0.05,STOP_HIT,395.0631,-1.0239,7,train
QQQ,2023-12-29,BUY,26.6,400.9413,398.6014,412.4498,420.3631,0.01,0.0,STOP_HIT,398.6014,-1.0,1,train
QQQ,2024-01-08,BUY,26.7,397.2572,393.3632,408.9005,417.779,0.01,0.05,TP1_HIT,408.9005,2.9901,8,train
QQQ,2024-01-16,BUY,26.8,401.4679,397.675,413.6849,422.8334,0.01,0.05,TP1_HIT,413.6849,3.221,3,train
QQQ,2024-01-23,BUY,26.8,422.4917,410.6342,428.5831,438.8396,0.01,0.05,TP1_HIT,428.5831,0.5137,13,train
QQQ,2024-01-30,BUY,26.9,415.7701,412.7262,429.9886,439.8528,0.01,0.0,STOP_HIT,412.7262,-1.0,1,train
QQQ,2024-02-06,BUY,26.8,425.4273,414.2909,433.1807,443.9749,0.01,0.05,TP1_HIT,433.1807,0.6962,4,train
QQQ,2024-02-14,BUY,26.8,428.6824,419.9424,438.6223,449.2965,0.01,0.0,STOP_HIT,419.9424,-1.0,3,train
QQQ,2024-02-22,BUY,26.8,434.5603,423.7353,444.7439,456.7489,0.01,0.05,EXPIRED,441.0265,0.5973,20,train
QQQ,2024-03-01,BUY,26.8,440.4513,431.6555,451.5628,462.9384,0.01,0.05,STOP_HIT,431.6555,-1.0,2,train
QQQ,2024-03-08,BUY,21.9,432.4451,424.2546,446.2412,458.805,0.01,0.05,EXPIRED,435.8137,0.4113,20,train
QQQ,2024-03-15,BUY,26.6,434.0074,419.8083,440.4144,452.1894,0.01,0.0,TP1_HIT,440.4144,0.4512,4,train
QQQ,2024-03-22,BUY,26.7,438.9949,431.9779,454.2683,467.0056,0.01,0.05,STOP_HIT,431.9779,-1.0,8,train
QQQ,2024-06-11,BUY,19.2,467.1428,454.6101,474.0368,485.1378,0.01,0.05,TP1_HIT,474.0368,0.5501,3,train
QQQ,2024-06-18,BUY,26.3,481.4247,471.4438,491.2662,502.5932,0.01,0.05,STOP_HIT,471.4438,-1.0,3,train
QQQ,2024-06-26,BUY,26.4,475.9446,468.6078,485.639,495.3712,0.01,0.05,TP1_HIT,485.639,1.3213,5,train
QQQ,2024-07-03,BUY,26.5,487.6123,478.5397,497.0618,507.6458,0.01,0.05,TP1_HIT,497.0618,1.0415,4,train
QQQ,2024-07-12,BUY,26.6,492.0452,481.4326,501.9428,513.6629,0.01,0.0,STOP_HIT,481.4326,-1.0,3,train
QQQ,2024-07-19,BUY,26.5,476.7372,460.2427,484.9337,499.0428,0.01,0.0,STOP_HIT,460.2427,-1.0,3,train
QQQ,2024-10-17,BUY,25.7,490.2066,477.9689,499.9042,512.4387,0.01,0.0,TP1_HIT,499.9042,0.7924,14,train
QQQ,2024-11-06,BUY,23.8,504.6869,491.027,515.6659,529.7452,0.01,0.05,STOP_HIT,491.027,-1.0,7,train
QQQ,2024-11-13,BUY,26.2,507.9173,498.1216,521.6468,535.0897,0.01,0.0,STOP_HIT,498.1216,-1.0,2,train
QQQ,2024-11-20,BUY,21.0,502.5427,488.836,513.0085,526.8214,0.01,0.05,TP1_HIT,513.0085,0.7636,8,train
QQQ,2024-11-29,BUY,18.5,507.2778,496.2097,518.3856,531.0576,0.01,0.05,TP1_HIT,518.3856,1.0036,3,train
QQQ,2024-12-06,BUY,26.6,521.7116,513.8017,533.681,545.0406,0.01,0.05,TP1_HIT,533.681,1.5132,6,train
QQQ,2024-12-13,BUY,26.7,529.1866,517.8676,537.6353,548.931,0.01,0.05,STOP_HIT,517.8676,-1.0,3,train
QQQ,2024-12-27,BUY,20.9,512.314,506.3991,536.4274,553.5865,0.01,0.0,STOP_HIT,506.3991,-1.0,3,train
QQQ,2025-01-15,BUY,19.4,516.0204,499.5076,532.0289,550.6125,0.01,0.05,TP1_HIT,532.0289,0.9695,20,train
QQQ,2025-05-28,BUY,22.0,524.1089,504.0213,532.9289,549.4476,0.01,0.05,TP1_HIT,532.9289,0.4391,10,val
QQQ,2025-06-04,BUY,19.0,527.9426,515.1699,540.9602,555.6975,0.01,0.05,TP1_HIT,540.9602,1.0192,14,val
QQQ,2025-06-11,BUY,22.2,528.8488,519.1485,544.1077,558.3701,0.01,0.05,TP1_HIT,544.1077,1.573,10,val
QQQ,2025-06-18,BUY,23.2,530.0139,516.7131,539.4132,552.3847,0.01,0.05,TP1_HIT,539.4132,0.7067,4,val
QQQ,2025-06-26,BUY,25.7,545.5626,534.558,557.0542,569.9091,0.01,0.05,TP1_HIT,557.0542,1.0443,12,val
QQQ,2025-07-03,BUY,26.1,551.8032,544.3482,567.2478,580.3333,0.01,0.05,TP1_HIT,567.2478,2.0717,17,val
